date,fiscal_year,customer_code,market,product_code,sold_quantity,product,gross_price,Total_gross_price,pre_invoice_discount_pct
2017-09-01,2018,70006158,Philiphines,A0418150104,9,"AQ Mforce Gen X",18.6457,167.81,0.1875
2017-09-01,2018,70007198,"South Korea",A0418150104,53,"AQ Mforce Gen X",18.6457,988.22,0.0700
2017-09-01,2018,70007199,"South Korea",A0418150104,23,"AQ Mforce Gen X",18.6457,428.85,0.2551
2017-09-01,2018,70008169,Australia,A0418150104,4,"AQ Mforce Gen X",18.6457,74.58,0.0953
2017-09-01,2018,70008170,Australia,A0418150104,15,"AQ Mforce Gen X",18.6457,279.69,0.1896
2017-09-01,2018,70011193,France,A0418150104,16,"AQ Mforce Gen X",18.6457,298.33,0.0521
2017-09-01,2018,70011194,France,A0418150104,8,"AQ Mforce Gen X",18.6457,149.17,0.2046
2017-09-01,2018,70012042,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.0984
2017-09-01,2018,70012043,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2620
2017-09-01,2018,70013125,Italy,A0418150104,1,"AQ Mforce Gen X",18.6457,18.65,0.0587
2017-09-01,2018,70013126,Italy,A0418150104,1,"AQ Mforce Gen X",18.6457,18.65,0.2501
2017-09-01,2018,70016177,Poland,A0418150104,1,"AQ Mforce Gen X",18.6457,18.65,0.0856
2017-09-01,2018,70016178,Poland,A0418150104,1,"AQ Mforce Gen X",18.6457,18.65,0.1937
2017-09-01,2018,70022085,USA,A0418150104,5,"AQ Mforce Gen X",18.6457,93.23,0.2025
2017-09-01,2018,70023031,Canada,A0418150104,3,"AQ Mforce Gen X",18.6457,55.94,0.1008
2017-09-01,2018,80001019,China,A0418150104,12,"AQ Mforce Gen X",18.6457,223.75,0.2815
2017-09-01,2018,80006154,Philiphines,A0418150104,24,"AQ Mforce Gen X",18.6457,447.50,0.2728
2017-09-01,2018,80006155,Philiphines,A0418150104,9,"AQ Mforce Gen X",18.6457,167.81,0.2797
2017-09-01,2018,80007195,"South Korea",A0418150104,61,"AQ Mforce Gen X",18.6457,1137.39,0.2990
2017-09-01,2018,90001021,China,A0418150104,3,"AQ Mforce Gen X",18.6457,55.94,0.2798
2017-09-01,2018,90002001,India,A0418150104,37,"AQ Mforce Gen X",18.6457,689.89,0.2490
2017-09-01,2018,90002002,India,A0418150104,48,"AQ Mforce Gen X",18.6457,894.99,0.2005
2017-09-01,2018,90002003,India,A0418150104,75,"AQ Mforce Gen X",18.6457,1398.43,0.2831
2017-09-01,2018,90002005,India,A0418150104,62,"AQ Mforce Gen X",18.6457,1156.03,0.2121
2017-09-01,2018,90002006,India,A0418150104,79,"AQ Mforce Gen X",18.6457,1473.01,0.2923
2017-09-01,2018,90002007,India,A0418150104,65,"AQ Mforce Gen X",18.6457,1211.97,0.2265
2017-09-01,2018,90002009,India,A0418150104,90,"AQ Mforce Gen X",18.6457,1678.11,0.2156
2017-09-01,2018,90002010,India,A0418150104,28,"AQ Mforce Gen X",18.6457,522.08,0.2242
2017-09-01,2018,90002011,India,A0418150104,41,"AQ Mforce Gen X",18.6457,764.47,0.2902
2017-09-01,2018,90002013,India,A0418150104,38,"AQ Mforce Gen X",18.6457,708.54,0.2644
2017-09-01,2018,90002014,India,A0418150104,90,"AQ Mforce Gen X",18.6457,1678.11,0.2971
2017-09-01,2018,90002015,India,A0418150104,45,"AQ Mforce Gen X",18.6457,839.06,0.2860
2017-09-01,2018,90003179,Indonesia,A0418150104,4,"AQ Mforce Gen X",18.6457,74.58,0.2193
2017-09-01,2018,90006153,Philiphines,A0418150104,12,"AQ Mforce Gen X",18.6457,223.75,0.2970
2017-09-01,2018,90007197,"South Korea",A0418150104,27,"AQ Mforce Gen X",18.6457,503.43,0.2031
2017-09-01,2018,90008165,Australia,A0418150104,13,"AQ Mforce Gen X",18.6457,242.39,0.2849
2017-09-01,2018,90008166,Australia,A0418150104,21,"AQ Mforce Gen X",18.6457,391.56,0.2884
2017-09-01,2018,90008167,Australia,A0418150104,21,"AQ Mforce Gen X",18.6457,391.56,0.1947
2017-09-01,2018,90011185,France,A0418150104,5,"AQ Mforce Gen X",18.6457,93.23,0.2779
2017-09-01,2018,90011186,France,A0418150104,14,"AQ Mforce Gen X",18.6457,261.04,0.2091
2017-09-01,2018,90011187,France,A0418150104,15,"AQ Mforce Gen X",18.6457,279.69,0.2924
2017-09-01,2018,90011189,France,A0418150104,17,"AQ Mforce Gen X",18.6457,316.98,0.2992
2017-09-01,2018,90011190,France,A0418150104,13,"AQ Mforce Gen X",18.6457,242.39,0.2717
2017-09-01,2018,90011191,France,A0418150104,5,"AQ Mforce Gen X",18.6457,93.23,0.2270
2017-09-01,2018,90012033,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2847
2017-09-01,2018,90012034,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.1984
2017-09-01,2018,90012035,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2777
2017-09-01,2018,90012037,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2204
2017-09-01,2018,90012038,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2947
2017-09-01,2018,90012039,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2285
2017-09-01,2018,90012041,Germany,A0418150104,0,"AQ Mforce Gen X",18.6457,0.00,0.2576
2017-09-01,2018,90013117,Italy,A0418150104,3,"AQ Mforce Gen X",18.6457,55.94,0.1990
2017-09-01,2018,90013118,Italy,A0418150104,2,"AQ Mforce Gen X",18.6457,37.29,0.2634
2017-09-01,2018,90013119,Italy,A0418150104,2,"AQ Mforce Gen X",18.6457,37.29,0.2809
2017-09-01,2018,90013121,Italy,A0418150104,3,"AQ Mforce Gen X",18.6457,55.94,0.2639
2017-09-01,2018,90013123,Italy,A0418150104,2,"AQ Mforce Gen X",18.6457,37.29,0.2567
2017-09-01,2018,90016174,Poland,A0418150104,1,"AQ Mforce Gen X",18.6457,18.65,0.2051
2017-09-01,2018,90016175,Poland,A0418150104,1,"AQ Mforce Gen X",18.6457,18.65,0.2551
2017-09-01,2018,90022071,USA,A0418150104,26,"AQ Mforce Gen X",18.6457,484.79,0.1906
2017-09-01,2018,90022073,USA,A0418150104,19,"AQ Mforce Gen X",18.6457,354.27,0.2834
2017-09-01,2018,90022074,USA,A0418150104,48,"AQ Mforce Gen X",18.6457,894.99,0.2709
2017-09-01,2018,90022075,USA,A0418150104,14,"AQ Mforce Gen X",18.6457,261.04,0.2553
2017-09-01,2018,90022077,USA,A0418150104,43,"AQ Mforce Gen X",18.6457,801.77,0.2394
2017-09-01,2018,90022078,USA,A0418150104,16,"AQ Mforce Gen X",18.6457,298.33,0.2882
2017-09-01,2018,90022079,USA,A0418150104,33,"AQ Mforce Gen X",18.6457,615.31,0.2788
2017-09-01,2018,90022081,USA,A0418150104,43,"AQ Mforce Gen X",18.6457,801.77,0.2957
2017-09-01,2018,90022082,USA,A0418150104,14,"AQ Mforce Gen X",18.6457,261.04,0.2954
2017-09-01,2018,90022083,USA,A0418150104,41,"AQ Mforce Gen X",18.6457,764.47,0.2551
2017-09-01,2018,90023022,Canada,A0418150104,6,"AQ Mforce Gen X",18.6457,111.87,0.2054
2017-09-01,2018,90023023,Canada,A0418150104,8,"AQ Mforce Gen X",18.6457,149.17,0.2764
2017-09-01,2018,90023025,Canada,A0418150104,2,"AQ Mforce Gen X",18.6457,37.29,0.2908
2017-09-01,2018,90023026,Canada,A0418150104,6,"AQ Mforce Gen X",18.6457,111.87,0.2998
2017-09-01,2018,90023027,Canada,A0418150104,5,"AQ Mforce Gen X",18.6457,93.23,0.2755
2017-09-01,2018,90023029,Canada,A0418150104,4,"AQ Mforce Gen X",18.6457,74.58,0.2171
2017-09-01,2018,90023030,Canada,A0418150104,3,"AQ Mforce Gen X",18.6457,55.94,0.2117
2017-09-01,2018,90027207,Brazil,A0418150104,8,"AQ Mforce Gen X",18.6457,149.17,0.2803
2017-09-01,2018,70002017,India,A0418150105,51,"AQ Mforce Gen X",17.2477,879.63,0.0824
2017-09-01,2018,70002018,India,A0418150105,72,"AQ Mforce Gen X",17.2477,1241.83,0.2956
2017-09-01,2018,70003181,Indonesia,A0418150105,23,"AQ Mforce Gen X",17.2477,396.70,0.0536
2017-09-01,2018,70003182,Indonesia,A0418150105,13,"AQ Mforce Gen X",17.2477,224.22,0.2378
2017-09-01,2018,70006157,Philiphines,A0418150105,6,"AQ Mforce Gen X",17.2477,103.49,0.1057
2017-09-01,2018,70006158,Philiphines,A0418150105,12,"AQ Mforce Gen X",17.2477,206.97,0.1875
2017-09-01,2018,70007198,"South Korea",A0418150105,32,"AQ Mforce Gen X",17.2477,551.93,0.0700
2017-09-01,2018,70007199,"South Korea",A0418150105,40,"AQ Mforce Gen X",17.2477,689.91,0.2551
2017-09-01,2018,70008169,Australia,A0418150105,13,"AQ Mforce Gen X",17.2477,224.22,0.0953
2017-09-01,2018,70008170,Australia,A0418150105,11,"AQ Mforce Gen X",17.2477,189.72,0.1896
2017-09-01,2018,70011193,France,A0418150105,9,"AQ Mforce Gen X",17.2477,155.23,0.0521
2017-09-01,2018,70011194,France,A0418150105,11,"AQ Mforce Gen X",17.2477,189.72,0.2046
2017-09-01,2018,70012042,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.0984
2017-09-01,2018,70012043,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2620
2017-09-01,2018,70013125,Italy,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.0587
2017-09-01,2018,70013126,Italy,A0418150105,2,"AQ Mforce Gen X",17.2477,34.50,0.2501
2017-09-01,2018,70016177,Poland,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.0856
2017-09-01,2018,70016178,Poland,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.1937
2017-09-01,2018,70022085,USA,A0418150105,30,"AQ Mforce Gen X",17.2477,517.43,0.2025
2017-09-01,2018,70023031,Canada,A0418150105,6,"AQ Mforce Gen X",17.2477,103.49,0.1008
2017-09-01,2018,80001019,China,A0418150105,5,"AQ Mforce Gen X",17.2477,86.24,0.2815
2017-09-01,2018,80006154,Philiphines,A0418150105,32,"AQ Mforce Gen X",17.2477,551.93,0.2728
2017-09-01,2018,80006155,Philiphines,A0418150105,21,"AQ Mforce Gen X",17.2477,362.20,0.2797
2017-09-01,2018,80007195,"South Korea",A0418150105,147,"AQ Mforce Gen X",17.2477,2535.41,0.2990
2017-09-01,2018,90001021,China,A0418150105,4,"AQ Mforce Gen X",17.2477,68.99,0.2798
2017-09-01,2018,90002001,India,A0418150105,80,"AQ Mforce Gen X",17.2477,1379.82,0.2490
2017-09-01,2018,90002002,India,A0418150105,13,"AQ Mforce Gen X",17.2477,224.22,0.2005
2017-09-01,2018,90002003,India,A0418150105,11,"AQ Mforce Gen X",17.2477,189.72,0.2831
2017-09-01,2018,90002005,India,A0418150105,44,"AQ Mforce Gen X",17.2477,758.90,0.2121
2017-09-01,2018,90002006,India,A0418150105,38,"AQ Mforce Gen X",17.2477,655.41,0.2923
2017-09-01,2018,90002007,India,A0418150105,39,"AQ Mforce Gen X",17.2477,672.66,0.2265
2017-09-01,2018,90002009,India,A0418150105,26,"AQ Mforce Gen X",17.2477,448.44,0.2156
2017-09-01,2018,90002010,India,A0418150105,91,"AQ Mforce Gen X",17.2477,1569.54,0.2242
2017-09-01,2018,90002011,India,A0418150105,86,"AQ Mforce Gen X",17.2477,1483.30,0.2902
2017-09-01,2018,90002013,India,A0418150105,34,"AQ Mforce Gen X",17.2477,586.42,0.2644
2017-09-01,2018,90002014,India,A0418150105,87,"AQ Mforce Gen X",17.2477,1500.55,0.2971
2017-09-01,2018,90002015,India,A0418150105,71,"AQ Mforce Gen X",17.2477,1224.59,0.2860
2017-09-01,2018,90003179,Indonesia,A0418150105,15,"AQ Mforce Gen X",17.2477,258.72,0.2193
2017-09-01,2018,90006153,Philiphines,A0418150105,11,"AQ Mforce Gen X",17.2477,189.72,0.2970
2017-09-01,2018,90007197,"South Korea",A0418150105,21,"AQ Mforce Gen X",17.2477,362.20,0.2031
2017-09-01,2018,90008165,Australia,A0418150105,22,"AQ Mforce Gen X",17.2477,379.45,0.2849
2017-09-01,2018,90008166,Australia,A0418150105,22,"AQ Mforce Gen X",17.2477,379.45,0.2884
2017-09-01,2018,90008167,Australia,A0418150105,23,"AQ Mforce Gen X",17.2477,396.70,0.1947
2017-09-01,2018,90011185,France,A0418150105,16,"AQ Mforce Gen X",17.2477,275.96,0.2779
2017-09-01,2018,90011186,France,A0418150105,13,"AQ Mforce Gen X",17.2477,224.22,0.2091
2017-09-01,2018,90011187,France,A0418150105,10,"AQ Mforce Gen X",17.2477,172.48,0.2924
2017-09-01,2018,90011189,France,A0418150105,15,"AQ Mforce Gen X",17.2477,258.72,0.2992
2017-09-01,2018,90011190,France,A0418150105,6,"AQ Mforce Gen X",17.2477,103.49,0.2717
2017-09-01,2018,90011191,France,A0418150105,3,"AQ Mforce Gen X",17.2477,51.74,0.2270
2017-09-01,2018,90012033,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2847
2017-09-01,2018,90012034,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.1984
2017-09-01,2018,90012035,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2777
2017-09-01,2018,90012037,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2204
2017-09-01,2018,90012038,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2947
2017-09-01,2018,90012039,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2285
2017-09-01,2018,90012041,Germany,A0418150105,0,"AQ Mforce Gen X",17.2477,0.00,0.2576
2017-09-01,2018,90013117,Italy,A0418150105,2,"AQ Mforce Gen X",17.2477,34.50,0.1990
2017-09-01,2018,90013118,Italy,A0418150105,2,"AQ Mforce Gen X",17.2477,34.50,0.2634
2017-09-01,2018,90013119,Italy,A0418150105,2,"AQ Mforce Gen X",17.2477,34.50,0.2809
2017-09-01,2018,90013122,Italy,A0418150105,4,"AQ Mforce Gen X",17.2477,68.99,0.1942
2017-09-01,2018,90013123,Italy,A0418150105,2,"AQ Mforce Gen X",17.2477,34.50,0.2567
2017-09-01,2018,90016171,Poland,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.2733
2017-09-01,2018,90016174,Poland,A0418150105,2,"AQ Mforce Gen X",17.2477,34.50,0.2051
2017-09-01,2018,90016175,Poland,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.2551
2017-09-01,2018,90022071,USA,A0418150105,32,"AQ Mforce Gen X",17.2477,551.93,0.1906
2017-09-01,2018,90022073,USA,A0418150105,36,"AQ Mforce Gen X",17.2477,620.92,0.2834
2017-09-01,2018,90022074,USA,A0418150105,47,"AQ Mforce Gen X",17.2477,810.64,0.2709
2017-09-01,2018,90022075,USA,A0418150105,43,"AQ Mforce Gen X",17.2477,741.65,0.2553
2017-09-01,2018,90022077,USA,A0418150105,33,"AQ Mforce Gen X",17.2477,569.17,0.2394
2017-09-01,2018,90022078,USA,A0418150105,24,"AQ Mforce Gen X",17.2477,413.94,0.2882
2017-09-01,2018,90022079,USA,A0418150105,20,"AQ Mforce Gen X",17.2477,344.95,0.2788
2017-09-01,2018,90022081,USA,A0418150105,31,"AQ Mforce Gen X",17.2477,534.68,0.2957
2017-09-01,2018,90022082,USA,A0418150105,14,"AQ Mforce Gen X",17.2477,241.47,0.2954
2017-09-01,2018,90022083,USA,A0418150105,39,"AQ Mforce Gen X",17.2477,672.66,0.2551
2017-09-01,2018,90023022,Canada,A0418150105,3,"AQ Mforce Gen X",17.2477,51.74,0.2054
2017-09-01,2018,90023023,Canada,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.2764
2017-09-01,2018,90023025,Canada,A0418150105,3,"AQ Mforce Gen X",17.2477,51.74,0.2908
2017-09-01,2018,90023026,Canada,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.2998
2017-09-01,2018,90023027,Canada,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.2755
2017-09-01,2018,90023029,Canada,A0418150105,5,"AQ Mforce Gen X",17.2477,86.24,0.2171
2017-09-01,2018,90023030,Canada,A0418150105,1,"AQ Mforce Gen X",17.2477,17.25,0.2117
2017-09-01,2018,90027207,Brazil,A0418150105,5,"AQ Mforce Gen X",17.2477,86.24,0.2803
2017-09-01,2018,70002017,India,A1018150101,54,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,5228.19,0.0824
2017-09-01,2018,70002018,India,A1018150101,15,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1452.28,0.2956
2017-09-01,2018,70003181,Indonesia,A1018150101,17,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1645.91,0.0536
2017-09-01,2018,70003182,Indonesia,A1018150101,15,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1452.28,0.2378
2017-09-01,2018,70006157,Philiphines,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.1057
2017-09-01,2018,70006158,Philiphines,A1018150101,5,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,484.09,0.1875
2017-09-01,2018,70007198,"South Korea",A1018150101,21,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2033.19,0.0700
2017-09-01,2018,70007199,"South Korea",A1018150101,28,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2710.92,0.2551
2017-09-01,2018,70008169,Australia,A1018150101,3,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,290.46,0.0953
2017-09-01,2018,70008170,Australia,A1018150101,13,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1258.64,0.1896
2017-09-01,2018,70011193,France,A1018150101,9,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,871.37,0.0521
2017-09-01,2018,70011194,France,A1018150101,10,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,968.18,0.2046
2017-09-01,2018,70012042,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.0984
2017-09-01,2018,70012043,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2620
2017-09-01,2018,70013125,Italy,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.0587
2017-09-01,2018,70013126,Italy,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2501
2017-09-01,2018,70016177,Poland,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.0856
2017-09-01,2018,70022085,USA,A1018150101,27,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2614.10,0.2025
2017-09-01,2018,70023031,Canada,A1018150101,4,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,387.27,0.1008
2017-09-01,2018,80001019,China,A1018150101,9,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,871.37,0.2815
2017-09-01,2018,80006154,Philiphines,A1018150101,16,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1549.09,0.2728
2017-09-01,2018,80006155,Philiphines,A1018150101,27,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2614.10,0.2797
2017-09-01,2018,80007195,"South Korea",A1018150101,98,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,9488.20,0.2990
2017-09-01,2018,90001021,China,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2798
2017-09-01,2018,90002001,India,A1018150101,51,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,4937.74,0.2490
2017-09-01,2018,90002002,India,A1018150101,24,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2323.64,0.2005
2017-09-01,2018,90002003,India,A1018150101,25,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2420.46,0.2831
2017-09-01,2018,90002005,India,A1018150101,42,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,4066.37,0.2121
2017-09-01,2018,90002006,India,A1018150101,53,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,5131.38,0.2923
2017-09-01,2018,90002007,India,A1018150101,28,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2710.92,0.2265
2017-09-01,2018,90002009,India,A1018150101,46,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,4453.65,0.2156
2017-09-01,2018,90002010,India,A1018150101,33,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,3195.01,0.2242
2017-09-01,2018,90002011,India,A1018150101,11,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1065.00,0.2902
2017-09-01,2018,90002013,India,A1018150101,54,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,5228.19,0.2644
2017-09-01,2018,90002014,India,A1018150101,27,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2614.10,0.2971
2017-09-01,2018,90002015,India,A1018150101,13,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1258.64,0.2860
2017-09-01,2018,90003179,Indonesia,A1018150101,14,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1355.46,0.2193
2017-09-01,2018,90006153,Philiphines,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2970
2017-09-01,2018,90007197,"South Korea",A1018150101,23,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2226.82,0.2031
2017-09-01,2018,90008165,Australia,A1018150101,12,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1161.82,0.2849
2017-09-01,2018,90008166,Australia,A1018150101,8,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,774.55,0.2884
2017-09-01,2018,90008167,Australia,A1018150101,16,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1549.09,0.1947
2017-09-01,2018,90011185,France,A1018150101,7,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,677.73,0.2779
2017-09-01,2018,90011186,France,A1018150101,4,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,387.27,0.2091
2017-09-01,2018,90011187,France,A1018150101,6,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,580.91,0.2924
2017-09-01,2018,90011189,France,A1018150101,11,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1065.00,0.2992
2017-09-01,2018,90011190,France,A1018150101,4,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,387.27,0.2717
2017-09-01,2018,90011191,France,A1018150101,6,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,580.91,0.2270
2017-09-01,2018,90012033,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2847
2017-09-01,2018,90012034,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.1984
2017-09-01,2018,90012035,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2777
2017-09-01,2018,90012037,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2204
2017-09-01,2018,90012038,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2947
2017-09-01,2018,90012039,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2285
2017-09-01,2018,90012041,Germany,A1018150101,0,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,0.00,0.2576
2017-09-01,2018,90013117,Italy,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.1990
2017-09-01,2018,90013118,Italy,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2634
2017-09-01,2018,90013119,Italy,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2809
2017-09-01,2018,90013121,Italy,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2639
2017-09-01,2018,90013123,Italy,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2567
2017-09-01,2018,90016171,Poland,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2733
2017-09-01,2018,90016174,Poland,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2051
2017-09-01,2018,90016175,Poland,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2551
2017-09-01,2018,90022071,USA,A1018150101,8,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,774.55,0.1906
2017-09-01,2018,90022073,USA,A1018150101,14,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1355.46,0.2834
2017-09-01,2018,90022074,USA,A1018150101,24,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2323.64,0.2709
2017-09-01,2018,90022075,USA,A1018150101,16,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1549.09,0.2553
2017-09-01,2018,90022077,USA,A1018150101,16,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,1549.09,0.2394
2017-09-01,2018,90022078,USA,A1018150101,28,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2710.92,0.2882
2017-09-01,2018,90022079,USA,A1018150101,31,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,3001.37,0.2788
2017-09-01,2018,90022081,USA,A1018150101,30,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2904.55,0.2957
2017-09-01,2018,90022082,USA,A1018150101,28,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2710.92,0.2954
2017-09-01,2018,90022083,USA,A1018150101,30,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,2904.55,0.2551
2017-09-01,2018,90023022,Canada,A1018150101,4,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,387.27,0.2054
2017-09-01,2018,90023023,Canada,A1018150101,4,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,387.27,0.2764
2017-09-01,2018,90023025,Canada,A1018150101,1,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,96.82,0.2908
2017-09-01,2018,90023026,Canada,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2998
2017-09-01,2018,90023027,Canada,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2755
2017-09-01,2018,90023029,Canada,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2171
2017-09-01,2018,90023030,Canada,A1018150101,3,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,290.46,0.2117
2017-09-01,2018,90027207,Brazil,A1018150101,2,"AQ 5000 Series Electron 9 5900X Desktop Processor",96.8184,193.64,0.2803
2017-09-01,2018,70002017,India,A1018150102,26,"AQ 5000 Series Electron 9 5900X Desktop Processor",108.7179,2826.67,0.0824
2017-09-01,2018,70002018,India,A1018150102,23,"AQ 5000 Series Electron 9 5900X Desktop Processor",108.7179,2500.51,0.2956
